3.98477, 0.146864, 9.17062, 
2.01652, 3.4415, 9.17004, 
-1.81214, 3.55341, 9.17002, 
-3.96757, 0.39869, 9.17057, 
-2.48198, -3.11868, 9.17136, 
1.28695, -3.77189, 9.17153, 
3.87418, -0.941464, 9.17086, 
2.87499, 2.76464, 9.17012, 
-0.78242, 3.91154, 9.16992, 
-3.71271, 1.45608, 9.17036, 
-3.23312, -2.33155, 9.17121, 
0.215966, -3.97929, 9.17164, 
3.47209, -1.95843, 9.17112, 
3.51758, 1.87959, 9.17026, 
0.306761, 3.97733, 9.16987, 
-3.18132, 2.40568, 9.17016, 
-3.74339, -1.3711, 9.171, 
-0.870221, -3.88889, 9.17167, 
2.8092, -2.82745, 9.17138, 
3.89551, 0.852953, 9.17047, 
1.37385, 3.7451, 9.16987, 
-2.41245, 3.1767, 9.16998, 
-3.97518, -0.308694, 9.17075, 
-1.89058, -3.5082, 9.17162, 
1.93589, -3.48341, 9.17162, 
3.9801, -0.237779, 9.17074, 
2.33855, 3.2316, 9.16994, 
-1.46288, 3.71132, 9.16984, 
-3.91132, 0.776927, 9.17049, 
-2.76935, -2.86618, 9.17148, 
0.918217, -3.87757, 9.17179, 
3.76506, -1.3102, 9.17104, 
3.12796, 2.47496, 9.17008, 
-0.403099, 3.96902, 9.16974, 
-3.55638, 1.80525, 9.17023, 
-3.44153, -2.01096, 9.17126, 
-0.167262, -3.98108, 9.17188, 
3.2669, -2.2834, 9.17135, 
3.68225, 1.53193, 9.17029, 
0.687785, 3.92977, 9.16971, 
-2.93631, 2.69983, 9.17, 
-3.85752, -1.00624, 9.17099, 
-1.23932, -3.78697, 9.17187, 
2.52362, -3.08424, 9.17165, 
3.95934, 0.473592, 9.17057, 
1.72793, 3.59579, 9.16976, 
-2.09678, 3.39383, 9.1698, 
-3.98661, 0.0734625, 9.17069, 
-2.21813, -3.31042, 9.17177, 
1.59162, -3.65288, 9.17189, 
3.93829, -0.620106, 9.17091, 
2.63891, 2.99155, 9.16988, 
-1.09991, 3.83503, 9.16965, 
-3.81915, 1.14811, 9.17038, 
-3.03115, -2.58742, 9.17156, 
0.541224, -3.94727, 9.17205, 
3.62087, -1.66656, 9.17127, 
3.35181, 2.16216, 9.17008, 
-0.0198464, 3.98977, 9.16958, 
-3.36729, 2.13794, 9.17008, 
-3.6183, -1.67199, 9.17129, 
-0.548704, -3.9461, 9.17211, 
3.03141, -2.58694, 9.17162, 
3.81255, 1.16997, 9.17037, 
1.0626, 3.84571, 9.16958, 
-2.66416, 2.96925, 9.16982, 
-3.93624, -0.632153, 9.17096, 
-1.59678, -3.65021, 9.17205, 
2.21478, -3.31221, 9.17193, 
3.98621, 0.0898786, 9.17072, 
2.06606, 3.41297, 9.16967, 
-1.76161, 3.57976, 9.16962, 
-3.96145, 0.454992, 9.1706, 
-2.52513, -3.08228, 9.17189, 
1.23281, -3.78837, 9.17217, 
3.85976, -0.996517, 9.17112, 
2.91475, 2.72357, 9.16986, 
-0.726571, 3.92333, 9.16948, 
-3.69187, 1.50885, 9.17024, 
-3.26503, -2.28498, 9.17162, 
0.159476, -3.98041, 9.17231, 
3.44302, -2.00723, 9.17153, 
3.5444, 1.82917, 9.17014, 
0.363779, 3.97354, 9.16943, 
-3.14716, 2.4511, 9.16992, 
-3.76184, -1.31771, 9.17128, 
-0.924849, -3.87472, 9.17232, 
2.76785, -2.86624, 9.17191, 
3.90725, 0.797135, 9.1705, 
1.4277, 3.72588, 9.16948, 
-2.36732, 3.21144, 9.16964, 
-3.97885, -0.252253, 9.17089, 
-1.93936, -3.4799, 9.17221, 
1.88557, -3.50928, 9.17224, 
3.97588, -0.294566, 9.17092, 
2.38505, 3.19833, 9.16963, 
-1.40999, 3.73272, 9.16943, 
-3.89991, 0.83242, 9.17048, 
-2.80881, -2.82589, 9.17198, 
0.862841, -3.88868, 9.17246, 
3.74527, -1.36347, 9.17138, 
3.16345, 2.43017, 9.16989, 
-0.346319, 3.97535, 9.16932, 
-3.53062, 1.85584, 9.17009, 
-3.46888, -1.96162, 9.17164, 
-0.223496, -3.97675, 9.17256, 
3.23321, -2.32901, 9.17183, 
3.70391, 1.47912, 9.17024, 
0.744202, 3.92043, 9.16931, 
-2.89795, 2.74184, 9.16973, 
-3.87084, -0.951356, 9.17124, 
-1.29225, -3.76767, 9.17252, 
2.47875, -3.11871, 9.17223, 
3.96548, 0.416936, 9.17067, 
1.77965, 3.57136, 9.16941, 
-2.04849, 3.42412, 9.16945, 
-3.98494, 0.130005, 9.17079, 
-2.26394, -3.27765, 9.17234, 
1.53912, -3.67368, 9.17255, 
3.92846, -0.676119, 9.17116, 
2.6819, 2.95385, 9.16963, 
-1.04515, 3.85124, 9.16926, 
-3.80255, 1.2023, 9.17033, 
-3.06658, -2.54362, 9.17204, 
0.48514, -3.95295, 9.17274, 
3.59595, -1.71753, 9.17167, 
3.38267, 2.11409, 9.16996, 
0.0373244, 3.99056, 9.16918, 
-3.33683, 2.1859, 9.16991, 
-3.64086, -1.62031, 9.17163, 
-0.604161, -3.9364, 9.17279, 
2.99345, -2.62893, 9.17215, 
3.82885, 1.11532, 9.17039, 
1.11786, 3.83089, 9.16922, 
-2.62193, 3.00744, 9.16955, 
-3.94434, -0.576265, 9.17116, 
-1.64755, -3.62597, 9.17269, 
2.16684, -3.34206, 9.17256, 
3.98669, 0.0329652, 9.1709, 
2.11514, 3.38357, 9.16938, 
-1.71059, 3.6053, 9.16927, 
-3.95446, 0.511143, 9.17066, 
-2.56757, -3.04535, 9.17244, 
1.17865, -3.80393, 9.17286, 
3.84445, -1.05119, 9.17145, 
2.95379, 2.68182, 9.16967, 
-0.670461, 3.93419, 9.1691, 
-3.6702, 1.56126, 9.17017, 
-3.29614, -2.23806, 9.17206, 
0.103215, -3.98065, 9.17301, 
3.41323, -2.05539, 9.17199, 
3.57032, 1.77831, 9.17008, 
0.420791, 3.96876, 9.16906, 
-3.11225, 2.49599, 9.16972, 
-3.77942, -1.26416, 9.17159, 
-0.979026, -3.85978, 9.173, 
2.72604, -2.90421, 9.17249, 
3.91803, 0.741194, 9.17059, 
1.48126, 3.70571, 9.16916, 
-2.32159, 3.24545, 9.16935, 
-3.98164, -0.195847, 9.17105, 
-1.98752, -3.45098, 9.17283, 
1.83506, -3.53425, 9.1729, 
3.97071, -0.351159, 9.17117, 
2.43099, 3.16424, 9.16939, 
-1.3567, 3.75325, 9.16909, 
-3.88765, 0.887685, 9.1705, 
-2.84752, -2.78515, 9.1725, 
0.80754, -3.89889, 9.17316, 
3.72466, -1.41626, 9.17177, 
3.19816, 2.38478, 9.16976, 
-0.289381, 3.98073, 9.16896, 
-3.50407, 1.906, 9.16998, 
-3.49541, -1.91201, 9.17205, 
-0.27941, -3.97159, 9.17326, 
3.19889, -2.37391, 9.17235, 
3.72464, 1.42599, 9.17026, 
0.800499, 3.91011, 9.16897, 
-2.8589, 2.78323, 9.16952, 
-3.88331, -0.896394, 9.1715, 
-1.34466, -3.74765, 9.17319, 
2.43352, -3.15233, 9.17285, 
3.97064, 0.360283, 9.17084, 
1.83097, 3.54603, 9.16914, 
-1.99967, 3.45363, 9.16916, 
-3.98241, 0.186437, 9.17091, 
-2.30908, -3.24433, 9.17294, 
1.48653, -3.69356, 9.17323, 
3.91773, -0.73182, 9.17148, 
2.72424, 2.91541, 9.16945, 
-0.99009, 3.86655, 9.16893, 
-3.78511, 1.25619, 9.17032, 
-3.10124, -2.49945, 9.17253, 
0.429231, -3.95776, 9.17346, 
3.57028, -1.76793, 9.17212, 
3.41268, 2.06553, 9.16991, 
0.0945471, 3.99038, 9.16884, 
-3.30562, 2.23336, 9.16978, 
-3.66259, -1.56845, 9.172, 
-0.659217, -3.92591, 9.17349, 
2.95498, -2.67014, 9.17272, 
3.84419, 1.06047, 9.17048, 
1.17289, 3.81511, 9.16892, 
-2.57907, 3.04496, 9.16932, 
-3.95157, -0.520373, 9.17139, 
-1.69774, -3.60109, 9.17334, 
2.11865, -3.37102, 9.17322, 
3.98621, -0.0238237, 9.17113, 
2.16371, 3.35332, 9.16916, 
-1.65912, 3.63, 9.16898, 
-3.94661, 0.567107, 9.17075, 
-2.60931, -3.00795, 9.17301, 
1.12451, -3.81858, 9.17356, 
3.82829, -1.10545, 9.17183, 
2.9921, 2.63941, 9.16956, 
-0.614138, 3.94411, 9.16879, 
-3.64773, 1.6133, 9.17013, 
-3.32646, -2.19085, 9.17252, 
0.0472214, -3.98005, 9.17373, 
3.38279, -2.1029, 9.1725, 
3.59535, 1.72707, 9.1701, 
0.477745, 3.96301, 9.16876, 
-3.07664, 2.5403, 9.16957, 
-3.79617, -1.21048, 9.17191, 
-1.03273, -3.8441, 9.1737, 
2.68381, -2.94136, 9.17311, 
3.92785, 0.685184, 9.17075, 
1.53448, 3.68462, 9.1689, 
-2.2753, 3.27873, 9.16912, 
-3.98358, -0.139511, 9.17124, 
-2.03506, -3.42148, 9.17346, 
1.7844, -3.55833, 9.17358, 
3.96463, -0.40751, 9.17147, 
2.47633, 3.12937, 9.16923, 
-1.30305, 3.7729, 9.16881, 
-3.87455, 0.942689, 9.17056, 
-2.88549, -2.74401, 9.17304, 
0.75236, -3.90823, 9.17388, 
3.70328, -1.46854, 9.17221, 
3.23205, 2.33884, 9.16971, 
-0.232333, 3.98514, 9.16866, 
-3.47675, 1.95571, 9.16991, 
-3.52113, -1.86218, 9.17246, 
-0.334974, -3.96563, 9.17398, 
3.16402, -2.41809, 9.1729, 
3.74445, 1.37261, 9.17034, 
0.856629, 3.89883, 9.1687, 
-2.8192, 2.82399, 9.16935, 
-3.89493, -0.841388, 9.17179, 
-1.39654, -3.72696, 9.17386, 
2.38798, -3.1851, 9.1735, 
3.97486, 0.303683, 9.17106, 
1.88185, 3.51983, 9.16893, 
-1.95037, 3.48234, 9.16892, 
-3.97903, 0.242726, 9.17106, 
-2.35355, -3.21051, 9.17354, 
1.4339, -3.71257, 9.17394, 
3.90613, -0.78717, 9.17184, 
2.76589, 2.87628, 9.16934, 
-0.934761, 3.88094, 9.16866, 
-3.76686, 1.30975, 9.17034, 
-3.13514, -2.45494, 9.17303, 
0.373534, -3.96173, 9.17418, 
3.54391, -1.81772, 9.17261, 
3.44184, 2.01653, 9.16992, 
0.151773, 3.98924, 9.16857, 
-3.27368, 2.28029, 9.16969, 
-3.6835, -1.51642, 9.17237, 
-0.713851, -3.91469, 9.1742, 
2.91604, -2.71059, 9.17332, 
3.85859, 1.00548, 9.17062, 
1.22765, 3.7984, 9.16869, 
-2.53562, 3.08177, 9.16914, 
-3.95796, -0.464508, 9.17163, 
-1.74735, -3.57561, 9.17399, 
2.07026, -3.39913, 9.17389, 
3.98481, -0.0804418, 9.17142, 
2.21174, 3.32226, 9.169, 
-1.60724, 3.65386, 9.16874, 
-3.93794, 0.622857, 9.17086, 
-2.65033, -2.97011, 9.17357, 
1.07042, -3.83238, 9.17428, 
3.81133, -1.15925, 9.17225, 
3.02965, 2.59641, 9.16951, 
-0.557648, 3.95309, 9.16853, 
-3.62449, 1.66493, 9.17011, 
-3.356, -2.14337, 9.17297, 
-0.00847709, -3.97866, 9.17445, 
3.35175, -2.14974, 9.17304, 
3.61948, 1.67551, 9.17017, 
0.534595, 3.9563, 9.16852, 
-3.04035, 2.58402, 9.16946, 
-3.81209, -1.15673, 9.17224, 
-1.08595, -3.82776, 9.17439, 
2.64123, -2.97771, 9.17374, 
3.93672, 0.629156, 9.17096, 
1.58732, 3.66263, 9.16872, 
-2.22849, 3.31124, 9.16893, 
-3.98469, -0.0832729, 9.17144, 
-2.08196, -3.39146, 9.17408, 
1.73365, -3.58155, 9.17428, 
3.95766, -0.463579, 9.17181, 
2.52104, 3.09377, 9.16912, 
-1.24909, 3.79166, 9.16858, 
-3.86065, 0.997409, 9.17063, 
-2.92273, -2.70251, 9.17357, 
0.697334, -3.91673, 9.1746, 
3.68116, -1.52028, 9.17268, 
3.26513, 2.29241, 9.16972, 
-0.17522, 3.98861, 9.16843, 
-3.44869, 2.00495, 9.16987, 
-3.54606, -1.81215, 9.17288, 
-0.390169, -3.95893, 9.17469, 
3.12863, -2.46154, 9.17348, 
3.76333, 1.31902, 9.17047, 
0.912548, 3.88661, 9.1685, 
-2.77887, 2.86409, 9.16923, 
-3.90573, -0.786368, 9.17208, 
-1.44788, -3.70567, 9.17453, 
2.34219, -3.21704, 9.17416, 
3.97815, 0.247181, 9.17133, 
1.93225, 3.49279, 9.16879, 
-1.90062, 3.51024, 9.16873, 
-3.97484, 0.298848, 9.17122, 
-2.39735, -3.17622, 9.17413, 
1.38129, -3.73073, 9.17465, 
3.89371, -0.842139, 9.17224, 
2.80683, 2.8365, 9.16929, 
-0.879208, 3.89442, 9.16844, 
-3.74784, 1.36295, 9.17039, 
-3.16829, -2.41014, 9.17352, 
0.318076, -3.9649, 9.1749, 
3.51691, -1.8669, 9.17313, 
3.47012, 1.96714, 9.16998, 
0.208959, 3.98713, 9.16836, 
-3.24104, 2.32669, 9.16963, 
-3.70362, -1.46428, 9.17275, 
-0.768051, -3.90279, 9.1749, 
2.8767, -2.75027, 9.17393, 
3.87207, 0.950405, 9.17082, 
1.28209, 3.78078, 9.16852, 
-2.49161, 3.11787, 9.169, 
-3.96354, -0.408697, 9.17188, 
-1.79637, -3.54958, 9.17463, 
2.02173, -3.42641, 9.17457, 
3.98253, -0.136851, 9.17174, 
2.2592, 3.29044, 9.16891, 
-1.555, 3.67686, 9.16855, 
-3.92847, 0.678371, 9.17098, 
-2.69067, -2.93189, 9.17413, 
1.01644, -3.84536, 9.17499, 
3.79362, -1.21258, 9.17269, 
3.06642, 2.55286, 9.16951, 
-0.501033, 3.96113, 9.16833, 
-3.60049, 1.71614, 9.17013, 
-3.38477, -2.09567, 9.17342, 
-0.0638625, -3.97652, 9.17516, 
3.32016, -2.19591, 9.1736, 
3.64272, 1.62368, 9.17029, 
0.5913, 3.94864, 9.16833, 
-3.00341, 2.62714, 9.16938, 
-3.82722, -1.10292, 9.17257, 
-1.13868, -3.81079, 9.17506, 
2.59835, -3.01327, 9.17437, 
3.94469, 0.573154, 9.17121, 
1.63974, 3.63979, 9.16859, 
-2.18119, 3.34299, 9.16878, 
-3.98499, -0.0271546, 9.17165, 
-2.12824, -3.36095, 9.17469, 
1.68285, -3.60395, 9.17496, 
3.94986, -0.519339, 9.17219, 
2.56509, 3.05748, 9.16908, 
-1.19485, 3.80954, 9.1684, 
-3.84597, 1.05183, 9.17072, 
-2.95927, -2.66068, 9.17408, 
0.642489, -3.92445, 9.17531, 
3.65838, -1.57147, 9.17317, 
3.29738, 2.24553, 9.16978, 
-0.118083, 3.99112, 9.16825, 
-3.41992, 2.0537, 9.16986, 
-3.57023, -1.76196, 9.17328, 
-0.444986, -3.95155, 9.17538, 
3.0928, -2.50428, 9.17407, 
3.78132, 1.26526, 9.17065, 
0.968218, 3.87347, 9.16835, 
-2.73795, 2.90353, 9.16913, 
-3.91573, -0.731356, 9.17236, 
-1.49869, -3.68381, 9.17517, 
2.29619, -3.24819, 9.17481, 
3.98056, 0.190815, 9.17163, 
1.98214, 3.46495, 9.1687, 
-1.85045, 3.53732, 9.16859, 
-3.96985, 0.354785, 9.17139, 
-2.44051, -3.14153, 9.17469, 
1.3287, -3.74809, 9.17534, 
3.88052, -0.896705, 9.17266, 
2.84704, 2.79611, 9.1693, 
-0.823471, 3.90698, 9.16827, 
-3.72806, 1.41579, 9.17044, 
-3.20072, -2.36508, 9.17399, 
0.262873, -3.96734, 9.17559, 
3.48932, -1.91547, 9.17365, 
3.49756, 1.91741, 9.17009, 
0.266068, 3.98409, 9.1682, 
-3.20774, 2.37253, 9.16959, 
-3.72296, -1.41204, 9.1731, 
-0.82182, -3.89025, 9.17556, 
2.83701, -2.7892, 9.17453, 
3.88464, 0.89528, 9.17105, 
1.33618, 3.76228, 9.16841, 
-2.44707, 3.15325, 9.16889, 
-3.96834, -0.352958, 9.17212, 
-1.84482, -3.52306, 9.17524, 
1.97308, -3.4529, 9.17523, 
3.9794, -0.193023, 9.17209, 
2.30607, 3.25788, 9.16887, 
-1.50244, 3.69901, 9.16841, 
-3.91822, 0.733636, 9.17111, 
-2.73035, -2.89331, 9.17465, 
0.962576, -3.85756, 9.17568, 
3.77521, -1.26543, 9.17315, 
3.10242, 2.5088, 9.16956, 
-0.44433, 3.96824, 9.16817, 
-3.57577, 1.76691, 9.17015, 
-3.41282, -2.04778, 9.17385, 
-0.118928, -3.9737, 9.17584, 
3.28807, -2.24142, 9.17415, 
3.66508, 1.57161, 9.17045, 
0.647825, 3.94007, 9.1682, 
-2.96586, 2.66965, 9.16932, 
-3.84158, -1.04908, 9.17289, 
-1.19094, -3.79324, 9.17569, 
2.5552, -3.04808, 9.17499, 
3.95177, 0.517212, 9.17148, 
1.69172, 3.61612, 9.16851, 
-2.13343, 3.37397, 9.16867, 
-3.98452, 0.0288296, 9.17185, 
-2.17394, -3.33001, 9.17526, 
1.63202, -3.62558, 9.17563, 
3.94127, -0.574767, 9.17258, 
2.60848, 3.02054, 9.16908, 
-1.14036, 3.82653, 9.16826, 
-3.83054, 1.10593, 9.17081, 
-2.99513, -2.61857, 9.17456, 
0.587839, -3.93144, 9.17598, 
3.63497, -1.62211, 9.17366, 
3.32882, 2.19824, 9.16988, 
-0.0609572, 3.99271, 9.16811, 
-3.39047, 2.10196, 9.16986, 
-3.59366, -1.71164, 9.17366, 
-0.499428, -3.94352, 9.17604, 
3.05656, -2.54633, 9.17464, 
3.79841, 1.21139, 9.17086, 
1.02361, 3.85943, 9.16825, 
-2.69648, 2.9423, 9.16906, 
-3.92498, -0.676368, 9.17263, 
-1.54899, -3.66144, 9.17578, 
2.25003, -3.27858, 9.17544, 
3.98212, 0.134611, 9.17195, 
2.0315, 3.43634, 9.16866, 
-1.7999, 3.56359, 9.16847, 
-3.9641, 0.410526, 9.17155, 
-2.48306, -3.10645, 9.17522, 
1.27618, -3.7647, 9.17599, 
3.8666, -0.950858, 9.17308, 
2.88654, 2.75517, 9.16934, 
-0.767583, 3.91864, 9.16814, 
-3.70756, 1.46825, 9.17051, 
-3.23246, -2.31979, 9.17442, 
0.207931, -3.96909, 9.17625, 
3.46119, -1.96344, 9.17417, 
3.52414, 1.86739, 9.17024, 
0.323066, 3.98013, 9.16809, 
-3.1738, 2.41781, 9.16957, 
-3.74157, -1.35972, 9.17344, 
-0.875166, -3.87713, 9.17618, 
2.797, -2.82743, 9.17512, 
3.89635, 0.840142, 9.1713, 
1.3899, 3.74293, 9.16834, 
-2.40204, 3.18791, 9.16882, 
-3.97237, -0.297301, 9.17235, 
-1.89273, -3.49608, 9.1758, 
1.92436, -3.47863, 9.17586, 
3.97547, -0.248939, 9.17245, 
2.35233, 3.22463, 9.16887, 
-1.44957, 3.72032, 9.1683, 
-3.90723, 0.788644, 9.17124, 
-2.76939, -2.85441, 9.17514, 
0.908848, -3.86905, 9.17632, 
3.75614, -1.3178, 9.1736, 
3.13764, 2.46427, 9.16965, 
-0.387571, 3.97444, 9.16806, 
-3.55037, 1.81725, 9.17019, 
-3.44018, -1.9997, 9.17423, 
-0.173677, -3.97023, 9.17647, 
3.25553, -2.28629, 9.17468, 
3.68658, 1.51935, 9.17064, 
0.704145, 3.93059, 9.16812, 
-2.92772, 2.71154, 9.16929, 
-3.8552, -0.995206, 9.17317, 
-1.24273, -3.77517, 9.17628, 
2.51183, -3.08217, 9.17558, 
3.95801, 0.461356, 9.17177, 
1.74324, 3.59165, 9.16848, 
-2.08525, 3.40418, 9.16859, 
-3.9833, 0.0846737, 9.17203, 
-2.21906, -3.29867, 9.17578, 
1.5812, -3.64647, 9.17624, 
3.93194, -0.629856, 9.17297, 
2.6512, 2.98299, 9.16912, 
-1.08566, 3.84265, 9.16816, 
-3.81438, 1.15972, 9.17091, 
-3.03034, -2.57618, 9.175, 
0.533389, -3.93775, 9.1766, 
3.61099, -1.67221, 9.17413, 
3.35945, 2.15059, 9.17001, 
-0.00386959, 3.99339, 9.16802, 
-3.36036, 2.14971, 9.16987, 
-3.61639, -1.66119, 9.174, 
-0.553507, -3.9349, 9.17663, 
3.01996, -2.58771, 9.17518, 
3.81466, 1.15743, 9.17108, 
1.0787, 3.84454, 9.16819, 
-2.65447, 2.9804, 9.16902, 
-3.93349, -0.62141, 9.17287, 
-1.59879, -3.6386, 9.17632, 
2.20373, -3.30825, 9.17602, 
3.98288, 0.0785871, 9.17227, 
2.08033, 3.407, 9.16866, 
-1.74901, 3.58906, 9.16839, 
-3.95762, 0.46607, 9.1717, 
-2.52502, -3.07103, 9.1757, 
1.22374, -3.78061, 9.17659, 
3.852, -1.0046, 9.1735, 
2.92531, 2.71371, 9.16942, 
-0.711573, 3.92941, 9.16805, 
-3.68636, 1.52033, 9.17057, 
-3.26355, -2.27429, 9.17481, 
0.153243, -3.9702, 9.17684, 
3.43257, -2.01083, 9.17466, 
3.5499, 1.8171, 9.1704, 
0.379932, 3.97527, 9.16802, 
-3.13924, 2.46254, 9.16956, 
-3.75948, -1.30733, 9.17373, 
-0.928111, -3.86347, 9.17674, 
2.75671, -2.86498, 9.17566, 
3.90722, 0.785012, 9.17156, 
1.44323, 3.72277, 9.16831, 
-2.35654, 3.22185, 9.16876, 
-3.97568, -0.241728, 9.17255, 
-1.94013, -3.46867, 9.17631, 
1.87557, -3.50367, 9.17643, 
3.97079, -0.30459, 9.1728, 
2.39799, 3.19073, 9.1689, 
-1.39643, 3.74078, 9.16822, 
-3.89552, 0.843398, 9.17135, 
-2.80784, -2.81521, 9.17556, 
0.855256, -3.87988, 9.1769, 
3.73647, -1.3697, 9.17404, 
3.1721, 2.41932, 9.16976, 
-0.33078, 3.97975, 9.16798, 
-3.52429, 1.86716, 9.17022, 
-3.46687, -1.95146, 9.17457, 
-0.228124, -3.96618, 9.17703, 
3.22258, -2.33055, 9.17517, 
3.70726, 1.46693, 9.17084, 
0.760239, 3.92024, 9.16807, 
-2.88901, 2.75282, 9.16926, 
-3.86813, -0.941315, 9.17342, 
-1.29409, -3.75661, 9.1768, 
2.46827, -3.11557, 9.17612, 
3.96344, 0.405603, 9.17206, 
1.79429, 3.56642, 9.16848, 
-2.03666, 3.43363, 9.16853, 
-3.98136, 0.140379, 9.17219, 
-2.26365, -3.26695, 9.17623, 
1.53039, -3.66669, 9.1768, 
3.92191, -0.684607, 9.17334, 
2.69326, 2.94487, 9.16919, 
-1.03078, 3.85791, 9.16809, 
-3.79752, 1.21319, 9.17098, 
-3.06495, -2.53354, 9.17537, 
0.479131, -3.94343, 9.17716, 
3.58648, -1.7218, 9.17457, 
3.38929, 2.10261, 9.17015, 
0.0531587, 3.99317, 9.16796, 
-3.32962, 2.19698, 9.16989, 
-3.63846, -1.61062, 9.17429, 
-0.607247, -3.92575, 9.17716, 
2.98303, -2.62847, 9.17568, 
3.83009, 1.1034, 9.17131, 
1.13348, 3.8288, 9.16816, 
-2.61195, 3.01783, 9.16898, 
-3.9413, -0.566481, 9.17308, 
-1.64814, -3.61531, 9.17679, 
2.15731, -3.33726, 9.17655, 
3.98287, 0.0227505, 9.17259, 
2.12861, 3.37696, 9.16869, 
-1.69778, 3.61372, 9.16833, 
-3.95042, 0.521421, 9.17182, 
-2.56643, -3.03527, 9.1761, 
1.17136, -3.79587, 9.17713, 
3.83677, -1.05794, 9.17388, 
2.96337, 2.67175, 9.16952, 
-0.65546, 3.9393, 9.16799, 
-3.66448, 1.57204, 9.17062, 
-3.29402, -2.22857, 9.17514, 
0.0987938, -3.97073, 9.17736, 
3.40349, -2.05767, 9.1751, 
3.57487, 1.76657, 9.17058, 
0.436649, 3.96954, 9.16798, 
-3.10409, 2.50672, 9.16956, 
-3.77673, -1.25486, 9.17398, 
-0.980686, -3.84931, 9.17723, 
2.71618, -2.90189, 9.17615, 
3.91729, 0.729907, 9.17181, 
1.49616, 3.70181, 9.16831, 
-2.31058, 3.25508, 9.16872, 
-3.97829, -0.186235, 9.17271, 
-1.98705, -3.44087, 9.17673, 
1.82673, -3.52806, 9.17694, 
3.96538, -0.359978, 9.17313, 
2.44305, 3.15619, 9.16896, 
-1.34303, 3.76042, 9.16816, 
-3.88311, 0.897903, 9.17143, 
-2.84572, -2.77573, 9.17592, 
