4.3, -0.400598, 0.00926047, -0.916442, -0.0145154, 0.999759, 0.0164473, 0.916374, 0.0198865, -0.400367, 
4.4, -0.307098, 0.0101155, -0.951855, -0.0150147, 0.999768, 0.0154688, 0.951791, 0.0190373, -0.306875, 
4.5, -0.210529, 0.0108944, -0.977757, -0.0154098, 0.999777, 0.0144577, 0.977696, 0.0181058, -0.210314, 
4.6, -0.111855, 0.0115893, -0.993888, -0.015698, 0.999787, 0.0134247, 0.993832, 0.0170985, -0.111649, 
4.7, -0.0120628, 0.0121928, -1.00009, -0.0158773, 0.999797, 0.0123807, 1.00004, 0.0160228, -0.0118668, 
4.8, 0.087851, 0.012698, -0.996294, -0.0159472, 0.999809, 0.0113366, 0.996247, 0.0148868, 0.0880366, 
4.9, 0.186888, 0.0130989, -0.982543, -0.0159081, 0.99982, 0.0103033, 0.982502, 0.0136994, 0.187062, 
5, 0.284058, 0.0133901, -0.958974, -0.0157616, 0.999833, 0.00929189, 0.958938, 0.0124699, 0.284221, 
5.1, 0.37839, 0.0135672, -0.925822, -0.0155101, 0.999845, 0.00831291, 0.925792, 0.0112084, 0.378542, 
5.2, 0.468943, 0.0136267, -0.883418, -0.0151574, 0.999858, 0.00737679, 0.883393, 0.00992525, 0.469082, 
5.3, 0.554809, 0.0135657, -0.832185, -0.0147081, 0.999871, 0.00649347, 0.832166, 0.00863138, 0.554937, 
5.4, 0.635133, 0.0133828, -0.772636, -0.0141679, 0.999884, 0.0056724, 0.772622, 0.00733797, 0.635249, 
5.5, 0.709111, 0.0130772, -0.705366, -0.0135434, 0.999896, 0.00492241, 0.705357, 0.00605644, 0.709214, 
5.6, 0.776003, 0.0126495, -0.631046, -0.0128419, 0.999909, 0.00425165, 0.631042, 0.00479836, 0.776095, 
5.7, 0.835142, 0.0121011, -0.550419, -0.0120716, 0.99992, 0.00366746, 0.55042, 0.00357532, 0.835222, 
5.8, 0.885936, 0.0114347, -0.464292, -0.0112414, 0.999932, 0.00317637, 0.464297, 0.00239887, 0.886004, 
5.9, 0.927877, 0.010654, -0.373524, -0.0103608, 0.999942, 0.00278395, 0.373532, 0.00128037, 0.927934, 
6, 0.960547, 0.00976382, -0.279023, -0.0094397, 0.999952, 0.00249483, 0.279034, 0.000230931, 0.960594, 
6.1, 0.983619, 0.00877011, -0.181732, -0.00848858, 0.999961, 0.0023126, 0.181745, -0.000738721, 0.983656, 
6.2, 0.996862, 0.00767981, -0.0826249, -0.00751813, 0.999969, 0.0022398, 0.0826396, -0.00161834, 0.996889, 
6.3, 1.00014, 0.0065009, 0.0173089, -0.00653924, 0.999976, 0.0022779, -0.0172936, -0.00239827, 1.00016, 
6.4, 0.993432, 0.00524231, 0.117071, -0.00556292, 0.999982, 0.00242727, -0.117056, -0.00306953, 0.993443, 
6.5, 0.976793, 0.00391392, 0.215663, -0.00460014, 0.999986, 0.00268717, -0.215649, -0.00362394, 0.976797, 
6.6, 0.950393, 0.00252643, 0.312101, -0.00366175, 0.999989, 0.00305579, -0.31209, -0.00405419, 0.950391, 
6.7, 0.914496, 0.00109132, 0.405421, -0.00275837, 0.99999, 0.00353023, -0.405414, -0.00435393, 0.91449, 
6.8, 0.86946, -0.000379238, 0.494691, -0.00190026, 0.99999, 0.00410655, -0.494687, -0.00451788, 0.869451, 
6.9, 0.815736, -0.0018725, 0.579018, -0.00109726, 0.999988, 0.00477981, -0.57902, -0.00454185, 0.815724, 
7, 0.75386, -0.00337521, 0.657559, -0.000358632, 0.999985, 0.00554412, -0.657567, -0.00442287, 0.753847, 
7.1, 0.684451, -0.00487377, 0.72953, 0.000306962, 0.99998, 0.00639267, -0.729546, -0.0041592, 0.684438, 
7.2, 0.608201, -0.00635428, 0.794211, 0.000891602, 0.999973, 0.00731786, -0.794236, -0.00375039, 0.608191, 
7.3, 0.525874, -0.00780272, 0.850956, 0.00138816, 0.999965, 0.0083113, -0.850991, -0.00319732, 0.525866, 
7.4, 0.438291, -0.00920506, 0.899198, 0.00179039, 0.999955, 0.00936397, -0.899243, -0.00250222, 0.438288, 
7.5, 0.346328, -0.0105474, 0.938454, 0.00209298, 0.999943, 0.0104662, -0.938511, -0.0016687, 0.34633, 
7.6, 0.250903, -0.011816, 0.968333, 0.00229158, 0.99993, 0.011608, -0.968402, -0.000701695, 0.250913, 
7.7, 0.152971, -0.0129977, 0.988535, 0.00238291, 0.999916, 0.0127788, -0.988618, 0.00039247, 0.152989, 
7.8, 0.0535088, -0.0140796, 0.998859, 0.00236473, 0.9999, 0.0139678, -0.998955, 0.00160617, 0.0535366, 
7.9, -0.0464885, -0.0150497, 0.999201, 0.00223588, 0.999883, 0.0151642, -0.999312, 0.00293047, -0.0464495, 
8, -0.146022, -0.0158966, 0.989558, 0.00199632, 0.999864, 0.016357, -0.989684, 0.00435525, -0.145971, 
8.1, -0.244097, -0.0166099, 0.970026, 0.00164708, 0.999845, 0.0175352, -0.970167, 0.00586917, -0.244032, 
8.2, -0.339734, -0.0171801, 0.940801, 0.00119031, 0.999825, 0.018688, -0.940957, 0.00745985, -0.339654, 
8.3, -0.431976, -0.017599, 0.902174, 0.000629193, 0.999804, 0.019805, -0.902345, 0.00911388, -0.431881, 
8.4, -0.519903, -0.0178596, 0.854531, -3.20372e-05, 0.999782, 0.0208761, -0.854717, 0.010817, -0.51979, 
8.5, -0.602635, -0.0179561, 0.798348, -0.00078816, 0.99976, 0.0218915, -0.798549, 0.012554, -0.602505, 
8.6, -0.679346, -0.0178843, 0.734186, -0.00163302, 0.999738, 0.0228422, -0.734402, 0.0143094, -0.679197, 
8.7, -0.749269, -0.0176414, 0.662688, -0.00255957, 0.999715, 0.0237198, -0.662918, 0.0160668, -0.749101, 
8.8, -0.811706, -0.0172263, 0.584566, -0.00355998, 0.999693, 0.0245167, -0.584809, 0.0178096, -0.811518, 
8.9, -0.866031, -0.0166393, 0.500603, -0.00462566, 0.999671, 0.0252258, -0.500858, 0.0195209, -0.865824, 
9, -0.911704, -0.0158825, 0.411636, -0.00574742, 0.99965, 0.0258414, -0.411902, 0.0211839, -0.911476, 
9.1, -0.948267, -0.0149596, 0.318555, -0.00691548, 0.999629, 0.0263583, -0.318831, 0.0227817, -0.948018, 
9.2, -0.975354, -0.013876, 0.22229, -0.00811964, 0.999609, 0.0267726, -0.222575, 0.0242977, -0.975085, 
9.3, -0.992695, -0.0126387, 0.123803, -0.00934932, 0.99959, 0.0270814, -0.124095, 0.0257157, -0.992406, 
9.4, -1.00012, -0.0112565, 0.0240784, -0.0105937, 0.999572, 0.0272826, -0.024375, 0.0270203, -0.999808, 
9.5, -0.997545, -0.00973945, -0.0758877, -0.0118419, 0.999555, 0.0273756, 0.0755874, 0.0281965, -0.997217, 
9.6, -0.985006, -0.00809945, -0.175096, -0.0130828, 0.99954, 0.0273606, 0.174794, 0.0292304, -0.984659, 
9.7, -0.962623, -0.00634967, -0.272555, -0.0143057, 0.999527, 0.027239, 0.272253, 0.0301092, -0.962259, 
9.8, -0.930622, -0.00450468, -0.367291, -0.0154998, 0.999515, 0.0270133, 0.366992, 0.0308212, -0.930241, 
9.9, -0.889321, -0.00258025, -0.458358, -0.0166546, 0.999505, 0.026687, 0.458062, 0.031356, -0.888924, 
10, -0.839134, -0.000593306, -0.544844, -0.0177603, 0.999497, 0.0262647, 0.544554, 0.031705, -0.838723, 
10.1, -0.780561, 0.00143829, -0.625886, -0.0188074, 0.999491, 0.0257519, 0.625605, 0.0318609, -0.780137, 
10.2, -0.714188, 0.00349583, -0.700674, -0.0197868, 0.999488, 0.025155, 0.700403, 0.0318181, -0.713753, 
10.3, -0.640679, 0.00555995, -0.76846, -0.0206905, 0.999486, 0.0244814, 0.768201, 0.031573, -0.640235, 
10.4, -0.560767, 0.00761081, -0.828567, -0.0215109, 0.999487, 0.0237391, 0.828323, 0.0311237, -0.560315, 
10.5, -0.475251, 0.00962825, -0.880395, -0.0222416, 0.99949, 0.022937, 0.880166, 0.0304705, -0.474794, 
10.6, -0.384986, 0.011592, -0.923424, -0.0228767, 0.999494, 0.0220845, 0.923214, 0.0296153, -0.384526, 
10.7, -0.290873, 0.0134819, -0.957226, -0.0234117, 0.999501, 0.0211915, 0.957035, 0.0285623, -0.290413, 
10.8, -0.193853, 0.015278, -0.981462, -0.0238427, 0.99951, 0.0202683, 0.981291, 0.0273178, -0.193394, 
10.9, -0.0948963, 0.016961, -0.99589, -0.0241672, 0.999521, 0.0193257, 0.995742, 0.0258897, -0.0944412, 
11, 0.00500961, 0.018512, -1.00037, -0.0243836, 0.999534, 0.0183745, 1.00024, 0.0242882, 0.00545843, 
11.1, 0.104866, 0.0199132, -0.994845, -0.0244913, 0.999548, 0.0174258, 0.994743, 0.0225254, 0.105306, 
11.2, 0.203675, 0.0211478, -0.979382, -0.0244911, 0.999564, 0.0164905, 0.979304, 0.020615, 0.204104, 
11.3, 0.300449, 0.0222004, -0.954132, -0.0243846, 0.999581, 0.0155794, 0.954079, 0.0185728, 0.300864, 
11.4, 0.394222, 0.0230568, -0.919347, -0.0241746, 0.9996, 0.0147034, 0.919318, 0.0164158, 0.394621, 
11.5, 0.484055, 0.0237045, -0.875374, -0.023865, 0.999619, 0.0138726, 0.875369, 0.0141629, 0.484437, 
11.6, 0.569053, 0.0241331, -0.822653, -0.0234605, 0.999639, 0.013097, 0.822672, 0.0118342, 0.569413, 
11.7, 0.648364, 0.0243336, -0.76171, -0.0229671, 0.99966, 0.0123858, 0.761752, 0.00945083, 0.648702, 
11.8, 0.721198, 0.0242994, -0.693155, -0.0223914, 0.99968, 0.011748, 0.693219, 0.00703511, 0.721511, 
11.9, 0.786825, 0.024026, -0.617673, -0.0217409, 0.999701, 0.0111914, 0.617757, 0.00461006, 0.787112, 
12, 0.84459, 0.0235111, -0.536018, -0.0210241, 0.999722, 0.0107233, 0.536121, 0.00219933, 0.844849, 
12.1, 0.893917, 0.0227547, -0.449006, -0.0202498, 0.999741, 0.0103501, 0.449125, -0.000173083, 0.894146, 
12.2, 0.934311, 0.0217593, -0.357506, -0.0194277, 0.999761, 0.0100772, 0.35764, -0.00248303, 0.93451, 
12.3, 0.965369, 0.0205297, -0.262433, -0.0185678, 0.999779, 0.00990907, 0.262579, -0.00470648, 0.965537, 
12.4, 0.986782, 0.0190733, -0.164738, -0.0176807, 0.999795, 0.0098491, 0.164892, -0.00681973, 0.986917, 
12.5, 0.998334, 0.0173996, -0.0653954, -0.0167769, 0.99981, 0.00989969, 0.0655555, -0.00879964, 0.998437, 
12.6, 0.999911, 0.0155207, 0.0346007, -0.0158676, 0.999824, 0.0100621, -0.0344382, -0.0106239, 0.999981, 
12.7, 0.991497, 0.0134509, 0.134251, -0.0149637, 0.999835, 0.0103366, -0.13409, -0.0122713, 0.991534, 
12.8, 0.973176, 0.0112067, 0.232561, -0.0140761, 0.999844, 0.0107221, -0.232404, -0.0137219, 0.973181, 
12.9, 0.94513, 0.00880669, 0.328546, -0.0132158, 0.99985, 0.0112168, -0.328398, -0.0149573, 0.945104, 
13, 0.907641, 0.00627136, 0.421248, -0.0123932, 0.999853, 0.0118176, -0.421112, -0.0159608, 0.907585, 
13.1, 0.861082, 0.00362303, 0.509741, -0.0116186, 0.999854, 0.0125202, -0.509621, -0.0167176, 0.860998, 
13.2, 0.805919, 0.0008856, 0.59314, -0.0109017, 0.999852, 0.0133198, -0.59304, -0.0172151, 0.805809, 
13.3, 0.742703, -0.00191564, 0.670612, -0.0102517, 0.999847, 0.0142101, -0.670536, -0.0174432, 0.742569, 
13.4, 0.672066, -0.00475423, 0.741381, -0.00967723, 0.999838, 0.0151843, -0.741333, -0.0173938, 0.671911, 
13.5, 0.594713, -0.00760276, 0.804742, -0.00918599, 0.999826, 0.0162345, -0.804725, -0.0170618, 0.59454, 
13.6, 0.511418, -0.0104332, 0.86006, -0.00878498, 0.999811, 0.0173525, -0.860078, -0.0164447, 0.511229, 
13.7, 0.423013, -0.0132169, 0.906784, -0.00848033, 0.999792, 0.0185289, -0.90684, -0.0155426, 0.422813, 
13.8, 0.330381, -0.0159254, 0.944445, -0.00827719, 0.999771, 0.0197541, -0.944543, -0.0143586, 0.330173, 
13.9, 0.234447, -0.0185302, 0.972668, -0.00817973, 0.999746, 0.0210179, -0.972809, -0.0128988, 0.234236, 
14, 0.136171, -0.0210031, 0.99117, -0.00819107, 0.999718, 0.0223098, -0.991358, -0.0111719, 0.13596, 
14.1, 0.0365343, -0.0233168, 0.999766, -0.00831327, 0.999687, 0.0236191, -1, -0.00918954, 0.0363287, 
14.2, -0.0634676, -0.0254451, 0.998371, -0.0085473, 0.999653, 0.0249347, -0.998659, -0.00696629, -0.0636634, 
14.3, -0.162835, -0.0273628, 0.986999, -0.00889305, 0.999616, 0.0262457, -0.987338, -0.00451928, -0.163017, 
14.4, -0.260576, -0.0290465, 0.965763, -0.00934928, 0.999577, 0.0275413, -0.966154, -0.0018683, -0.260738, 
14.5, -0.355713, -0.0304745, 0.934875, -0.00991369, 0.999536, 0.0288106, -0.935318, 0.000964416, -0.355851, 
14.6, -0.447296, -0.0316274, 0.894644, -0.0105829, 0.999493, 0.0300434, -0.89514, 0.00395435, -0.447404, 
14.7, -0.53441, -0.032488, 0.845471, -0.0113526, 0.999448, 0.0312294, -0.846019, 0.00707489, -0.534484, 
14.8, -0.616184, -0.0330416, 0.78785, -0.0122172, 0.999402, 0.0323592, -0.788447, 0.0102976, -0.616219, 
14.9, -0.691801, -0.0332763, 0.722354, -0.0131707, 0.999355, 0.0334238, -0.723, 0.0135923, -0.691793, 
15, -0.760505, -0.0331833, 0.64964, -0.0142057, 0.999307, 0.0344149, -0.650331, 0.0169276, -0.76045, 
15.1, -0.821611, -0.0327568, 0.570433, -0.0153142, 0.999259, 0.035325, -0.571167, 0.0202709, -0.821504, 
15.2, -0.874507, -0.031994, 0.485525, -0.0164878, 0.999211, 0.0361474, -0.486298, 0.0235891, -0.874345, 
15.3, -0.918666, -0.0308957, 0.395766, -0.0177169, 0.999163, 0.0368763, -0.396573, 0.0268483, -0.918444, 
15.4, -0.953645, -0.0294661, 0.30205, -0.0189918, 0.999116, 0.037507, -0.302888, 0.0300147, -0.953362, 
15.5, -0.979096, -0.0277126, 0.205317, -0.0203022, 0.99907, 0.0380355, -0.20618, 0.0330547, -0.978748, 
15.6, -0.994764, -0.025646, 0.106532, -0.0216376, 0.999026, 0.0384591, -0.107414, 0.0359352, -0.99435, 
15.7, -1.00049, -0.0232807, 0.00668187, -0.022987, 0.998984, 0.0387761, -0.00757741, 0.0386241, -1.00001, 
15.8, -0.996224, -0.0206343, -0.0932343, -0.0243395, 0.998943, 0.038986, 0.0923318, 0.0410904, -0.995674, 
15.9, -0.982003, -0.0177274, -0.192218, -0.0256842, 0.998906, 0.0390892, 0.191316, 0.0433049, -0.981384, 
16, -0.957969, -0.0145839, -0.289281, -0.0270102, 0.998871, 0.0390873, 0.288385, 0.0452401, -0.957282, 
16.1, -0.924364, -0.0112306, -0.383452, -0.0283069, 0.998839, 0.0389831, 0.38257, 0.0468708, -0.92361, 
16.2, -0.881524, -0.00769661, -0.473791, -0.0295639, 0.99881, 0.0387801, 0.472929, 0.0481745, -0.880703, 
16.3, -0.829876, -0.00401387, -0.559394, -0.0307714, 0.998785, 0.0384833, 0.55856, 0.0491314, -0.828992, 
16.4, -0.769937, -0.000216285, -0.639405, -0.0319199, 0.998764, 0.0380982, 0.638607, 0.0497245, -0.768993, 
16.5, -0.702305, 0.00366035, -0.713026, -0.0330007, 0.998747, 0.0376316, 0.712271, 0.0499406, -0.701304, 
16.6, -0.627656, 0.0075787, -0.77952, -0.0340057, 0.998733, 0.0370908, 0.778814, 0.0497698, -0.626604, 
16.7, -0.546737, 0.0115002, -0.838223, -0.0349277, 0.998724, 0.0364841, 0.837573, 0.0492057, -0.545638, 
16.8, -0.460356, 0.0153855, -0.888548, -0.0357601, 0.998718, 0.0358205, 0.887961, 0.0482459, -0.459216, 
16.9, -0.369376, 0.0191947, -0.929992, -0.0364976, 0.998717, 0.0351095, 0.929473, 0.0468921, -0.368202, 
17, -0.274705, 0.022888, -0.962141, -0.0371355, 0.998719, 0.0343611, 0.961696, 0.0451497, -0.273504, 
17.1, -0.177291, 0.0264258, -0.984673, -0.0376703, 0.998726, 0.0335857, 0.984306, 0.0430283, -0.17607, 
17.2, -0.0781063, 0.0297693, -0.997364, -0.0380997, 0.998736, 0.0327942, 0.99708, 0.0405415, -0.0768739, 
17.3, 0.0218583, 0.0328809, -1.00009, -0.0384221, 0.998749, 0.0319974, 0.999888, 0.0377068, 0.0230937, 
17.4, 0.121604, 0.0357243, -0.992813, -0.0386374, 0.998766, 0.0312063, 0.992703, 0.0345456, 0.122833, 
17.5, 0.220133, 0.0382655, -0.975617, -0.0387464, 0.998786, 0.030432, 0.975597, 0.0310831, 0.221348, 
17.6, 0.316463, 0.0404727, -0.94867, -0.0387509, 0.998808, 0.0296853, 0.948741, 0.027348, 0.317653, 
17.7, 0.409629, 0.0423168, -0.912242, -0.038654, 0.998833, 0.0289769, 0.912403, 0.0233724, 0.410786, 
17.8, 0.498703, 0.0437716, -0.866696, -0.0384596, 0.998859, 0.0283169, 0.866947, 0.0191914, 0.499816, 
17.9, 0.582792, 0.0448147, -0.812488, -0.0381728, 0.998887, 0.0277153, 0.812826, 0.014843, 0.583854, 
18, 0.661059, 0.045427, -0.75016, -0.0377997, 0.998916, 0.0271812, 0.750582, 0.0103676, 0.662059, 
18.1, 0.73272, 0.0455935, -0.680334, -0.037347, 0.998945, 0.0267234, 0.680835, 0.00580778, 0.733649, 
18.2, 0.79706, 0.0453033, -0.60371, -0.0368224, 0.998974, 0.0263497, 0.604285, 0.00120781, 0.79791, 
18.3, 0.853436, 0.0445502, -0.521052, -0.0362344, 0.999003, 0.0260673, 0.521694, -0.00338671, 0.854199, 
18.4, 0.901284, 0.0433322, -0.433187, -0.0355922, 0.999031, 0.0258823, 0.433889, -0.00792927, 0.901953, 
18.5, 0.940128, 0.041652, -0.340993, -0.0349053, 0.999058, 0.0258, 0.341747, -0.0123729, 0.940695, 
18.6, 0.969579, 0.0395173, -0.245393, -0.034184, 0.999082, 0.0258248, 0.246189, -0.0166708, 0.970039, 
18.7, 0.989342, 0.0369401, -0.147341, -0.0334387, 0.999104, 0.0259598, 0.148168, -0.0207765, 0.98969, 
18.8, 0.999222, 0.0339377, -0.047817, -0.0326804, 0.999122, 0.0262073, 0.0486651, -0.0246445, 0.999453, 
18.9, 0.999118, 0.0305315, 0.0521831, -0.0319199, 0.999137, 0.0265684, -0.0513262, -0.028231, 0.99923, 
19, 0.989033, 0.0267478, 0.15166, -0.0311683, 0.999148, 0.0270431, -0.150807, -0.031494, 0.989023, 
19.1, 0.969067, 0.022617, 0.24962, -0.0304366, 0.999155, 0.0276303, -0.248783, -0.0343937, 0.968935, 
19.2, 0.93942, 0.0181739, 0.345083, -0.0297355, 0.999156, 0.0283278, -0.344276, -0.0368935, 0.939167, 
19.3, 0.900388, 0.013457, 0.437095, -0.0290756, 0.999153, 0.0291324, -0.436332, -0.03896, 0.900016, 
19.4, 0.852362, 0.00850847, 0.524736, -0.028467, 0.999143, 0.0300399, -0.524031, -0.0405634, 0.851873, 
19.5, 0.795822, 0.00337355, 0.607131, -0.0279194, 0.999128, 0.0310449, -0.606496, -0.0416779, 0.795221, 
19.6, 0.731332, -0.00189959, 0.683456, -0.0274419, 0.999107, 0.0321413, -0.682906, -0.0422823, 0.730626, 
19.7, 0.659537, -0.0072604, 0.752948, -0.0270429, 0.999079, 0.033322, -0.752495, -0.0423602, 0.658732, 
19.8, 0.581155, -0.0126564, 0.814912, -0.0267302, 0.999045, 0.0345792, -0.81457, -0.0418999, 0.58026, 
19.9, 0.496968, -0.0180337, 0.868729, -0.0265105, 0.999004, 0.0359042, -0.86851, -0.0408951, 0.495994, 
20, 0.407819, -0.0233375, 0.913861, -0.0263899, 0.998956, 0.0372878, -0.913776, -0.0393448, 0.406777, 
20.1, 0.314597, -0.0285126, 0.949857, -0.0263733, 0.998902, 0.0387202, -0.949917, -0.0372537, 0.313499, 
20.2, 0.218235, -0.0335039, 0.976357, -0.0264647, 0.998842, 0.0401913, -0.976572, -0.0346319, 0.217095, 
20.3, 0.119695, -0.0382572, 0.993097, -0.0266671, 0.998775, 0.0416905, -0.993474, -0.0314951, 0.118527, 
20.4, 0.0199607, -0.0427193, 0.999909, -0.0269825, 0.998702, 0.0432069, -1.00046, -0.0278645, 0.0187812, 
20.5, -0.0799703, -0.0468393, 0.996726, -0.0274115, 0.998623, 0.0447297, -0.997448, -0.023767, -0.0811451, 
20.6, -0.1791, -0.0505683, 0.983579, -0.027954, 0.998539, 0.0462479, -0.98448, -0.0192343, -0.180253, 
20.7, -0.276438, -0.0538606, 0.960601, -0.0286084, 0.99845, 0.0477506, -0.961682, -0.0143037, -0.277551, 
20.8, -0.371012, -0.0566739, 0.92802, -0.0293725, 0.998356, 0.0492272, -0.929283, -0.00901704, -0.372068, 
20.9, -0.461878, -0.0589699, 0.886162, -0.0302425, 0.998258, 0.0506673, -0.887605, -0.00342054, -0.462858, 
21, -0.548127, -0.0607148, 0.835448, -0.031214, 0.998156, 0.052061, -0.837067, 0.00243532, -0.549013, 
21.1, -0.628899, -0.0618797, 0.776382, -0.0322815, 0.998051, 0.0533989, -0.778173, 0.00849647, -0.629672, 
21.2, -0.703386, -0.0624409, 0.709558, -0.0334386, 0.997944, 0.0546721, -0.711512, 0.0147056, -0.704029, 
21.3, -0.770845, -0.0623804, 0.635641, -0.0346778, 0.997836, 0.0558725, -0.63775, 0.0210028, -0.771341, 
21.4, -0.830601, -0.0616862, 0.555373, -0.0359913, 0.997726, 0.0569928, -0.557624, 0.027326, -0.830934, 
21.5, -0.882059, -0.0603524, 0.469554, -0.0373701, 0.997616, 0.0580264, -0.471936, 0.0336115, -0.882213, 
21.6, -0.924705, -0.0583796, 0.379044, -0.038805, 0.997506, 0.0589677, -0.38154, 0.0397948, -0.924665, 
21.7, -0.958113, -0.0557746, 0.284748, -0.0402861, 0.997397, 0.0598122, -0.287342, 0.0458112, -0.957867, 
21.8, -0.981949, -0.0525511, 0.187608, -0.0418029, 0.997289, 0.0605562, -0.190281, 0.0515961, -0.981485, 
