0,1.578,0.3533,1.2649,
0.01,1.57788,0.353288,1.26484,
0.02,1.57758,0.353259,1.2647,
0.03,1.57711,0.353213,1.26447,
0.04,1.57645,0.353149,1.26416,
0.05,1.57561,0.353067,1.26376,
0.06,1.57459,0.352968,1.26328,
0.07,1.57338,0.352852,1.2627,
0.08,1.572,0.352717,1.26204,
0.09,1.57042,0.352566,1.26129,
0.1,1.56867,0.352397,1.26046,
0.11,1.56673,0.35221,1.25953,
0.12,1.56459,0.352006,1.25852,
0.13,1.56228,0.351784,1.25742,
0.14,1.55977,0.351545,1.25622,
0.15,1.55706,0.351289,1.25494,
0.16,1.55417,0.351015,1.25356,
0.17,1.55107,0.350724,1.25209,
0.18,1.54778,0.350416,1.25053,
0.19,1.54429,0.35009,1.24887,
0.2,1.5406,0.349747,1.24711,
0.21,1.5367,0.349387,1.24526,
0.22,1.5326,0.349011,1.24331,
0.23,1.52828,0.348617,1.24126,
0.24,1.52375,0.348206,1.23911,
0.25,1.519,0.347779,1.23685,
0.26,1.51403,0.347336,1.2345,
0.27,1.50884,0.346875,1.23203,
0.28,1.50343,0.346399,1.22947,
0.29,1.49778,0.345907,1.22679,
0.3,1.4919,0.345399,1.224,
0.31,1.48578,0.344875,1.22111,
0.32,1.47942,0.344336,1.2181,
0.33,1.47281,0.343782,1.21497,
0.34,1.46594,0.343213,1.21173,
0.35,1.45883,0.34263,1.20837,
0.36,1.45144,0.342033,1.20489,
0.37,1.4438,0.341422,1.20128,
0.38,1.43588,0.340799,1.19755,
0.39,1.42768,0.340163,1.1937,
0.4,1.41919,0.339515,1.18971,
0.41,1.41042,0.338856,1.1856,
0.42,1.40134,0.338187,1.18135,
0.43,1.39197,0.337507,1.17696,
0.44,1.38228,0.336819,1.17244,
0.45,1.37227,0.336124,1.16777,
0.46,1.36194,0.335421,1.16296,
0.47,1.35127,0.334713,1.15801,
0.48,1.34025,0.334,1.15291,
0.49,1.32888,0.333285,1.14765,
0.5,1.31715,0.332568,1.14225,
0.51,1.30505,0.331851,1.13668,
0.52,1.29256,0.331137,1.13096,
0.53,1.27968,0.330427,1.12508,
0.54,1.26639,0.329724,1.11904,
0.55,1.25268,0.329029,1.11283,
0.56,1.23854,0.328347,1.10645,
0.57,1.22396,0.32768,1.0999,
0.58,1.20891,0.327031,1.09318,
0.59,1.19338,0.326404,1.08628,
0.6,1.17736,0.325804,1.07921,
0.61,1.16083,0.325236,1.07196,
0.62,1.14376,0.324704,1.06453,
0.63,1.12614,0.324215,1.05693,
0.64,1.10794,0.323774,1.04914,
0.65,1.08913,0.323391,1.04117,
0.66,1.06969,0.323074,1.03302,
0.67,1.04959,0.322831,1.02469,
0.68,1.0288,0.322674,1.01618,
0.69,1.00727,0.322617,1.0075,
0.7,0.984961,0.322673,0.998646,
0.71,0.961831,0.322859,0.989632,
0.72,0.937824,0.323196,0.980462,
0.73,0.912879,0.323706,0.971147,
0.74,0.886925,0.324417,0.961701,
0.75,0.859881,0.325361,0.952143,
0.76,0.83165,0.326579,0.942494,
0.77,0.802119,0.328117,0.932786,
0.78,0.771151,0.330035,0.92306,
0.79,0.738581,0.332407,0.913367,
0.8,0.704205,0.335327,0.90378,
0.81,0.66777,0.338916,0.894395,
0.82,0.628956,0.343333,0.88535,
0.83,0.587356,0.348792,0.876839,
0.84,0.542455,0.355583,0.869146,
0.85,0.493616,0.364105,0.862702,
0.86,0.440137,0.374896,0.858163,
0.87,0.381521,0.388607,0.856502,
0.88,0.318263,0.405774,0.858971,
0.89,0.252975,0.426229,0.86657,
0.9,0.189917,0.448736,0.87913,
0.91,0.132154,0.471753,0.895346,
0.92,0.0803052,0.494326,0.913808,
0.93,0.0336639,0.516101,0.933549,
0.94,-0.00874562,0.537012,0.954006,
0.95,-0.0477837,0.557104,0.974856,
0.96,-0.0841304,0.576445,0.995912,
0.97,-0.118309,0.595104,1.01706,
0.98,-0.150725,0.613145,1.03823,
0.99,-0.181692,0.63062,1.05937,
1,-0.211461,0.647574,1.08046,
1.01,-0.240235,0.664046,1.10147,
1.02,-0.26818,0.680065,1.1224,
1.03,-0.295433,0.695659,1.14323,
1.04,-0.322112,0.710851,1.16397,
1.05,-0.348318,0.725659,1.18461,
1.06,-0.374137,0.7401,1.20515,
1.07,-0.399647,0.754186,1.2256,
1.08,-0.424917,0.767928,1.24595,
1.09,-0.450009,0.781337,1.2662,
1.1,-0.474981,0.794419,1.28637,
1.11,-0.499885,0.80718,1.30644,
1.12,-0.52477,0.819623,1.32644,
1.13,-0.549684,0.831752,1.34635,
1.14,-0.57467,0.843568,1.36618,
1.15,-0.599773,0.85507,1.38594,
1.16,-0.625033,0.866256,1.40563,
1.17,-0.650493,0.877125,1.42524,
1.18,-0.676193,0.887671,1.44479,
1.19,-0.702174,0.897889,1.46426,
1.2,-0.728477,0.907771,1.48367,
1.21,-0.755144,0.91731,1.50302,
1.22,-0.782217,0.926494,1.52229,
1.23,-0.809739,0.935313,1.54149,
1.24,-0.837756,0.943753,1.56063,
1.25,-0.866313,0.951799,1.57968,
1.26,-0.895459,0.959435,1.59866,
1.27,-0.925244,0.966641,1.61755,
1.28,-0.955721,0.973398,1.63635,
1.29,-0.986947,0.979681,1.65505,
1.3,-1.01898,0.985468,1.67364,
1.31,-1.05188,0.990729,1.69211,
1.32,-1.08572,0.995436,1.71044,
1.33,-1.12056,0.999555,1.72862,
1.34,-1.15648,1.00305,1.74663,
1.35,-1.19357,1.00589,1.76445,
1.36,-1.23191,1.00802,1.78206,
1.37,-1.27158,1.00941,1.79942,
1.38,-1.3127,1.01,1.81651,
1.39,-1.35536,1.00974,1.83329,
1.4,-1.39968,1.00858,1.84971,
1.41,-1.44577,1.00646,1.86573,
1.42,-1.49377,1.00332,1.88129,
1.43,-1.54379,0.999083,1.89632,
1.44,-1.59598,0.993696,1.91074,
1.45,-1.65045,0.987088,1.92448,
1.46,-1.70733,0.979199,1.93741,
1.47,-1.76671,0.969972,1.94944,
1.48,-1.82865,0.959364,1.96043,
1.49,-1.89316,0.947356,1.97023,
1.5,-1.96015,0.933956,1.9787,
1.51,-2.02943,0.919219,1.98569,
1.52,-2.10067,0.903251,1.99104,
1.53,-2.1734,0.88622,1.99465,
1.54,-2.247,0.868355,1.99645,
1.55,-2.32075,0.849928,1.99643,
1.56,-2.3939,0.831236,1.99465,
1.57,-2.46576,0.812567,1.99124,
1.58,-2.53574,0.794175,1.98637,
1.59,-2.60339,0.776266,1.98023,
1.6,-2.66843,0.758987,1.97303,
1.61,-2.73071,0.742435,1.96497,
1.62,-2.79017,0.72666,1.95622,
1.63,-2.84686,0.711682,1.94693,
1.64,-2.90086,0.697495,1.93725,
1.65,-2.95228,0.684078,1.92727,
1.66,-3.00125,0.6714,1.9171,
1.67,-3.0479,0.659426,1.90681,
1.68,-3.09239,0.648115,1.89647,
1.69,-3.13483,0.637429,1.88611,
1.7,-3.17535,0.627328,1.8758,
1.71,-3.21406,0.617776,1.86555,
1.72,-3.25109,0.608738,1.8554,
1.73,-3.28652,0.600179,1.84537,
1.74,-3.32045,0.592069,1.83547,
1.75,-3.35297,0.584379,1.82573,
1.76,-3.38416,0.577083,1.81616,
1.77,-3.41409,0.570156,1.80676,
1.78,-3.44281,0.563574,1.79754,
1.79,-3.47041,0.557317,1.78851,
1.8,-3.49693,0.551365,1.77967,
1.81,-3.52243,0.5457,1.77102,
1.82,-3.54696,0.540306,1.76257,
1.83,-3.57055,0.535166,1.75432,
1.84,-3.59326,0.530267,1.74627,
1.85,-3.61512,0.525595,1.73842,
1.86,-3.63617,0.521138,1.73076,
1.87,-3.65644,0.516885,1.7233,
1.88,-3.67597,0.512824,1.71603,
1.89,-3.69478,0.508946,1.70896,
1.9,-3.7129,0.505242,1.70208,
1.91,-3.73036,0.501702,1.6954,
1.92,-3.74718,0.49832,1.6889,
1.93,-3.76339,0.495087,1.68258,
1.94,-3.77901,0.491997,1.67645,
1.95,-3.79405,0.489042,1.6705,
1.96,-3.80854,0.486217,1.66473,
1.97,-3.82249,0.483517,1.65913,
1.98,-3.83593,0.480934,1.65371,
1.99,-3.84886,0.478466,1.64846,
2,-3.86131,0.476106,1.64338,
2.01,-3.87329,0.473851,1.63846,
2.02,-3.8848,0.471695,1.63371,
2.03,-3.89587,0.469636,1.62911,
2.04,-3.90651,0.46767,1.62468,
2.05,-3.91672,0.465793,1.6204,
2.06,-3.92653,0.464001,1.61628,
2.07,-3.93593,0.462292,1.6123,
2.08,-3.94495,0.460663,1.60848,
2.09,-3.95358,0.459111,1.6048,
2.1,-3.96184,0.457634,1.60127,
