-5.80612e-15,8.1124e-13,0.00720361,2.59463e-05,1.38112e-13,4.38316e-13,0.00712949,1.39909e-05,
-2.94122e-12,4.10572e-10,0.00720361,2.59472e-05,7.00457e-11,2.21784e-10,0.00712949,1.39905e-05,
-1.90018e-11,2.68774e-09,0.00720361,2.59518e-05,4.58605e-10,1.45184e-09,0.00712949,1.39884e-05,
-5.85672e-11,8.46126e-09,0.00720361,2.59634e-05,1.44402e-09,4.57033e-09,0.00712949,1.39829e-05,
-1.30151e-10,1.93693e-08,0.00720361,2.59853e-05,3.30654e-09,1.04617e-08,0.00712949,1.39726e-05,
-2.39523e-10,3.70637e-08,0.00720361,2.6021e-05,6.3294e-09,2.00173e-08,0.00712948,1.39559e-05,
-3.88802e-10,6.32144e-08,0.00720361,2.60736e-05,1.07998e-08,3.41376e-08,0.00712948,1.39311e-05,
-5.75512e-10,9.95136e-08,0.00720361,2.61467e-05,1.70098e-08,5.37345e-08,0.00712947,1.38968e-05,
-7.91592e-10,1.4768e-07,0.00720361,2.62436e-05,2.52575e-08,7.97335e-08,0.00712945,1.38512e-05,
-1.02236e-09,2.09466e-07,0.00720362,2.6368e-05,3.58479e-08,1.13076e-07,0.00712944,1.37927e-05,
-1.24537e-09,2.86657e-07,0.00720362,2.65234e-05,4.90939e-08,1.54721e-07,0.00712941,1.37196e-05,
-1.42928e-09,3.81081e-07,0.00720362,2.67134e-05,6.53178e-08,2.0565e-07,0.00712939,1.36302e-05,
-1.53252e-09,4.94612e-07,0.00720363,2.69419e-05,8.48517e-08,2.66864e-07,0.00712936,1.35227e-05,
-1.50195e-09,6.29175e-07,0.00720363,2.72127e-05,1.08039e-07,3.39394e-07,0.00712932,1.33953e-05,
-1.27134e-09,7.86751e-07,0.00720364,2.75299e-05,1.35237e-07,4.24293e-07,0.00712928,1.3246e-05,
-7.59792e-10,9.69381e-07,0.00720364,2.78974e-05,1.66814e-07,5.2265e-07,0.00712923,1.30729e-05,
1.30051e-10,1.17917e-06,0.00720365,2.83196e-05,2.03157e-07,6.35583e-07,0.00712917,1.2874e-05,
1.5139e-09,1.41831e-06,0.00720366,2.88008e-05,2.44666e-07,7.64247e-07,0.0071291,1.26472e-05,
3.5279e-09,1.68906e-06,0.00720368,2.93455e-05,2.9176e-07,9.09834e-07,0.00712903,1.23903e-05,
6.33096e-09,1.99375e-06,0.00720369,2.99586e-05,3.4488e-07,1.07358e-06,0.00712895,1.21011e-05,
1.01072e-08,2.33482e-06,0.00720371,3.06448e-05,4.04484e-07,1.25676e-06,0.00712886,1.17772e-05,
1.50686e-08,2.71482e-06,0.00720373,3.14092e-05,4.71054e-07,1.46069e-06,0.00712876,1.14162e-05,
2.14583e-08,3.13637e-06,0.00720376,3.22572e-05,5.45097e-07,1.68676e-06,0.00712865,1.10155e-05,
2.95534e-08,3.60223e-06,0.00720379,3.31942e-05,6.27146e-07,1.93638e-06,0.00712854,1.05723e-05,
3.9669e-08,4.11526e-06,0.00720382,3.42261e-05,7.1776e-07,2.21103e-06,0.00712841,1.0084e-05,
5.21618e-08,4.67847e-06,0.00720387,3.53588e-05,8.17531e-07,2.51226e-06,0.00712827,9.54748e-06,
6.74347e-08,5.29498e-06,0.00720392,3.65986e-05,9.2708e-07,2.84166e-06,0.00712811,8.95974e-06,
8.59411e-08,5.96807e-06,0.00720397,3.7952e-05,1.04706e-06,3.2009e-06,0.00712795,8.31749e-06,
1.08191e-07,6.70119e-06,0.00720404,3.9426e-05,1.17818e-06,3.5917e-06,0.00712778,7.61731e-06,
1.34754e-07,7.49791e-06,0.00720411,4.10278e-05,1.32115e-06,4.01588e-06,0.00712759,6.8556e-06,
1.66272e-07,8.36202e-06,0.0072042,4.27649e-05,1.47676e-06,4.4753e-06,0.00712739,6.02854e-06,
2.03456e-07,9.29747e-06,0.0072043,4.46451e-05,1.64582e-06,4.97193e-06,0.00712718,5.13212e-06,
2.47105e-07,1.03084e-05,0.00720442,4.6677e-05,1.8292e-06,5.5078e-06,0.00712695,4.16209e-06,
2.98103e-07,1.13992e-05,0.00720455,4.88691e-05,2.02781e-06,6.08503e-06,0.00712672,3.11395e-06,
3.57439e-07,1.25745e-05,0.0072047,5.12306e-05,2.24263e-06,6.70582e-06,0.00712646,1.98295e-06,
4.26209e-07,1.3839e-05,0.00720487,5.37713e-05,2.47467e-06,7.37249e-06,0.0071262,7.6404e-07,
5.0563e-07,1.51978e-05,0.00720506,5.65011e-05,2.72502e-06,8.08742e-06,0.00712593,-5.48137e-07,
5.97052e-07,1.66564e-05,0.00720528,5.94309e-05,2.99483e-06,8.85309e-06,0.00712564,-1.95927e-06,
7.01973e-07,1.82202e-05,0.00720552,6.25719e-05,3.28532e-06,9.67212e-06,0.00712534,-3.47541e-06,
8.22051e-07,1.98953e-05,0.0072058,6.59358e-05,3.59776e-06,1.05472e-05,0.00712503,-5.103e-06,
9.59124e-07,2.16879e-05,0.00720611,6.95353e-05,3.93353e-06,1.14811e-05,0.00712472,-6.84891e-06,
1.11522e-06,2.36046e-05,0.00720647,7.33834e-05,4.29406e-06,1.24767e-05,0.00712439,-8.72047e-06,
1.29259e-06,2.56524e-05,0.00720686,7.74941e-05,4.68087e-06,1.35372e-05,0.00712405,-1.07255e-05,
1.49373e-06,2.78385e-05,0.00720731,8.1882e-05,5.09557e-06,1.46655e-05,0.00712371,-1.28724e-05,
1.72138e-06,3.01708e-05,0.00720781,8.65627e-05,5.53987e-06,1.58651e-05,0.00712337,-1.51701e-05,
1.97858e-06,3.26575e-05,0.00720837,9.15526e-05,6.01556e-06,1.71391e-05,0.00712302,-1.76283e-05,
2.2687e-06,3.53073e-05,0.007209,9.68689e-05,6.52454e-06,1.84912e-05,0.00712268,-2.02572e-05,
2.59545e-06,3.81295e-05,0.0072097,0.00010253,7.0688e-06,1.99248e-05,0.00712234,-2.30681e-05,
2.96296e-06,4.11336e-05,0.00721048,0.000108556,7.65047e-06,2.14438e-05,0.00712201,-2.60728e-05,
3.37576e-06,4.43302e-05,0.00721135,0.000114966,8.27175e-06,2.3052e-05,0.00712168,-2.92843e-05,
3.83891e-06,4.77301e-05,0.00721233,0.000121783,8.93499e-06,2.47532e-05,0.00712138,-3.27165e-05,
4.35797e-06,5.13452e-05,0.00721341,0.000129031,9.64264e-06,2.65515e-05,0.0071211,-3.63846e-05,
4.93914e-06,5.51876e-05,0.00721462,0.000136733,1.03973e-05,2.84511e-05,0.00712085,-4.03049e-05,
5.58926e-06,5.92708e-05,0.00721597,0.000144916,1.12016e-05,3.04562e-05,0.00712064,-4.44952e-05,
6.31595e-06,6.36087e-05,0.00721747,0.000153609,1.20584e-05,3.25711e-05,0.00712047,-4.89749e-05,
7.12765e-06,6.82165e-05,0.00721914,0.000162841,1.29706e-05,3.48001e-05,0.00712036,-5.37652e-05,
8.03378e-06,7.31101e-05,0.007221,0.000172644,1.39414e-05,3.71476e-05,0.00712032,-5.8889e-05,
9.04479e-06,7.83069e-05,0.00722306,0.000183053,1.49737e-05,3.96181e-05,0.00712036,-6.43718e-05,
1.01724e-05,8.38252e-05,0.00722536,0.000194104,1.6071e-05,4.2216e-05,0.0071205,-7.02414e-05,
1.14296e-05,8.96849e-05,0.00722791,0.000205837,1.72366e-05,4.49456e-05,0.00712075,-7.65285e-05,
1.2831e-05,9.59074e-05,0.00723074,0.000218294,1.84739e-05,4.78114e-05,0.00712115,-8.32668e-05,
1.43931e-05,0.000102516,0.0072339,0.000231522,1.97863e-05,5.08174e-05,0.00712171,-9.04939e-05,
1.61342e-05,0.000109535,0.00723741,0.00024557,2.11775e-05,5.39678e-05,0.00712246,-9.82516e-05,
1.80752e-05,0.000116992,0.00724131,0.000260493,2.26508e-05,5.72661e-05,0.00712344,-0.000106586,
2.02396e-05,0.000124916,0.00724566,0.000276349,2.42096e-05,6.07159e-05,0.00712469,-0.00011555,
2.26541e-05,0.000133341,0.0072505,0.000293203,2.58574e-05,6.43201e-05,0.00712625,-0.000125201,
2.5349e-05,0.0001423,0.0072559,0.000311125,2.7597e-05,6.80812e-05,0.00712818,-0.000135605,
2.83593e-05,0.000151833,0.00726193,0.000330194,2.94312e-05,7.20008e-05,0.00713054,-0.000146838,
3.1725e-05,0.000161983,0.00726866,0.000350496,3.13624e-05,7.60796e-05,0.00713342,-0.000158984,
3.54922e-05,0.000172797,0.00727619,0.000372127,3.33921e-05,8.03174e-05,0.00713689,-0.00017214,
3.97149e-05,0.000184331,0.00728464,0.000395194,3.55211e-05,8.47122e-05,0.00714108,-0.000186419,
4.4456e-05,0.000196642,0.00729412,0.00041982,3.77491e-05,8.92606e-05,0.00714611,-0.00020195,
4.97897e-05,0.000209801,0.0073048,0.000446141,4.00741e-05,9.39566e-05,0.00715215,-0.000218884,
5.58043e-05,0.000223884,0.00731686,0.000474317,4.24924e-05,9.87917e-05,0.00715939,-0.000237399,
6.26058e-05,0.000238982,0.00733051,0.000504529,4.49973e-05,0.000103754,0.00716808,-0.000257705,
7.03223e-05,0.000255197,0.00734603,0.000536991,4.75792e-05,0.000108825,0.00717852,-0.000280052,
7.91115e-05,0.000272654,0.00736374,0.000571951,5.02234e-05,0.000113985,0.00719109,-0.000304742,
8.91689e-05,0.000291495,0.00738408,0.000609711,5.29096e-05,0.000119202,0.00720628,-0.000332144,
0.000100741,0.000311895,0.00740758,0.00065063,5.56095e-05,0.000124438,0.00722473,-0.00036271,
0.000114143,0.000334064,0.00743492,0.000695152,5.82844e-05,0.000129642,0.00724725,-0.000397008,
0.000129786,0.000358262,0.00746701,0.000743826,6.08816e-05,0.000134744,0.00727496,-0.000435754,
0.000148215,0.000384813,0.00750509,0.000797349,6.33297e-05,0.000139659,0.00730937,-0.000479871,
0.00017017,0.000414124,0.00755085,0.000856615,6.55334e-05,0.000144269,0.00735257,-0.00053056,
0.000196669,0.000446715,0.00760667,0.000922788,6.73669e-05,0.000148427,0.00740754,-0.000589408,
0.000229132,0.000483241,0.00767596,0.000997393,6.86713e-05,0.000151951,0.00747858,-0.000658519,
0.000269527,0.000524497,0.00776361,0.00108239,6.92674e-05,0.000154637,0.0075719,-0.000740626,
0.000320409,0.000571328,0.00787634,0.00118011,6.90235e-05,0.000156343,0.00769609,-0.000838996,
0.000384337,0.000624233,0.00802185,0.00129262,6.8073e-05,0.00015723,0.00786116,-0.000956435,
0.000461368,0.000682378,0.00820345,0.00141968,6.72948e-05,0.000158317,0.00807185,-0.00109209,
0.000544521,0.000742652,0.00840862,0.00155588,6.86397e-05,0.000161872,0.0083132,-0.00123683,
0.00062074,0.000801301,0.00860791,0.00169244,7.3996e-05,0.000170163,0.00854862,-0.00137607,
0.000681272,0.000857018,0.00877791,0.00182412,8.35065e-05,0.000183477,0.00874853,-0.00150136,
0.000725729,0.000910611,0.00891397,0.00195062,9.60419e-05,0.000200565,0.00890666,-0.00161301,
0.000757386,0.00096317,0.0090213,0.00207337,0.000110439,0.000220064,0.00902923,-0.00171439,
0.000779609,0.00101541,0.00910658,0.00219366,0.000125904,0.000241005,0.0091244,-0.00180861,
0.000794958,0.0010677,0.00917521,0.00231234,0.000141958,0.000262772,0.00919886,-0.00189784,
0.000805233,0.00112024,0.00923118,0.00242993,0.000158313,0.000284984,0.00925755,-0.00198354,
0.000811695,0.0011731,0.00927736,0.00254676,0.0001748,0.000307397,0.009304,-0.00206665,
0.000815238,0.0012263,0.00931582,0.00266301,0.000191315,0.000329855,0.0093408,-0.00214781,
0.000816512,0.00127985,0.00934809,0.00277879,0.000207796,0.000352256,0.00936985,-0.00222747,
0.000815995,0.00133374,0.00937534,0.00289417,0.000224207,0.000374531,0.00939255,-0.00230592,
0.000814053,0.00138792,0.00939845,0.00300919,0.000240528,0.000396635,0.00941001,-0.00238338,
0.000810968,0.00144239,0.00941812,0.00312386,0.000256747,0.000418539,0.00942308,-0.00245998,
0.000806962,0.00149711,0.0094349,0.0032382,0.000272861,0.000440223,0.00943243,-0.00253584,
0.000802216,0.00155206,0.00944925,0.00335219,0.000288871,0.000461679,0.0094386,-0.00261102,
0.000796875,0.0016072,0.00946154,0.00346582,0.000304781,0.000482899,0.00944204,-0.00268556,
0.000791062,0.00166252,0.00947208,0.00357909,0.000320594,0.000503884,0.00944312,-0.00275949,
